"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2025,2,Deaths Due to All Cancers,Total Population,Total Population,Siskiyou,51,43169,43169.0,Population,2022,371,123.7,Deaths,2021-2023,100000,286.5,Crude Death Rate,158.2,Age-Adjusted Death Rate,140.2,176.2,2030,C-01,122.7,N,,,,
2025,2,Deaths Due to All Cancers,Total Population,Total Population,Glenn,52,29212,29212.0,Population,2022,176,58.7,Deaths,2021-2023,100000,200.8,Crude Death Rate,160.8,Age-Adjusted Death Rate,136.6,185.1,2030,C-01,122.7,N,,,,
2025,2,Deaths Due to All Cancers,Total Population,Total Population,Shasta,53,176682,176682.0,Population,2022,1333,444.3,Deaths,2021-2023,100000,251.5,Crude Death Rate,163.7,Age-Adjusted Death Rate,154.6,172.8,2030,C-01,122.7,N,,,,
2025,2,Deaths Due to All Cancers,Total Population,Total Population,Yuba,54,78666,78666.0,Population,2022,419,139.7,Deaths,2021-2023,100000,177.5,Crude Death Rate,165.0,Age-Adjusted Death Rate,148.8,181.1,2030,C-01,122.7,N,,,,
2025,2,Deaths Due to All Cancers,Total Population,Total Population,Humboldt,55,134138,134138.0,Population,2022,944,314.7,Deaths,2021-2023,100000,234.6,Crude Death Rate,165.2,Age-Adjusted Death Rate,154.3,176.1,2030,C-01,122.7,N,,,,
2025,2,Deaths Due to All Cancers,Total Population,Total Population,Tehama,56,64023,64023.0,Population,2022,498,166.0,Deaths,2021-2023,100000,259.3,Crude Death Rate,178.1,Age-Adjusted Death Rate,161.8,194.4,2030,C-01,122.7,N,,,,
2025,2,Deaths Due to All Cancers,Total Population,Total Population,Lake,57,64138,64138.0,Population,2022,595,198.3,Deaths,2021-2023,100000,309.2,Crude Death Rate,185.9,Age-Adjusted Death Rate,170.1,201.7,2030,C-01,122.7,N,,,,
2025,2,Deaths Due to All Cancers,Total Population,Total Population,Del Norte,58,26792,26792.0,Population,2022,214,71.3,Deaths,2021-2023,100000,266.2,Crude Death Rate,188.6,Age-Adjusted Death Rate,162.5,214.8,2030,C-01,122.7,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mariposa,1,17556,17556.0,Population,2022,9,3.0,Deaths,2021-2023,100000,17.1,Crude Death Rate,7.0,Age-Adjusted Death Rate,3.2,13.4,2030,C-06,8.9,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Plumas,2,19041,19041.0,Population,2022,10,3.3,Deaths,2021-2023,100000,17.5,Crude Death Rate,7.3,Age-Adjusted Death Rate,3.5,13.3,2030,C-06,8.9,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Mateo,3,777635,777635.0,Population,2022,255,85.0,Deaths,2021-2023,100000,10.9,Crude Death Rate,7.6,Age-Adjusted Death Rate,6.6,8.5,2030,C-06,8.9,Y,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Clara,4,1987898,1987898.0,Population,2022,644,214.7,Deaths,2021-2023,100000,10.8,Crude Death Rate,8.4,Age-Adjusted Death Rate,7.8,9.1,2030,C-06,8.9,Y,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Inyo,5,18142,18142.0,Population,2022,8,2.7,Deaths,2021-2023,100000,14.7,Crude Death Rate,8.7,Age-Adjusted Death Rate,3.5,18.0,2030,C-06,8.9,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Monterey,6,447300,447300.0,Population,2022,138,46.0,Deaths,2021-2023,100000,10.3,Crude Death Rate,8.8,Age-Adjusted Death Rate,7.3,10.2,2030,C-06,8.9,Y,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Imperial,7,192960,192960.0,Population,2022,59,19.7,Deaths,2021-2023,100000,10.2,Crude Death Rate,8.8,Age-Adjusted Death Rate,6.7,11.4,2030,C-06,8.9,Y,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Marin,8,257795,257795.0,Population,2022,131,43.7,Deaths,2021-2023,100000,16.9,Crude Death Rate,9.0,Age-Adjusted Death Rate,7.4,10.6,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Francisco,9,897416,897416.0,Population,2022,340,113.3,Deaths,2021-2023,100000,12.6,Crude Death Rate,9.1,Age-Adjusted Death Rate,8.1,10.1,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Glenn,10,29212,29212.0,Population,2022,10,3.3,Deaths,2021-2023,100000,11.4,Crude Death Rate,9.1,Age-Adjusted Death Rate,4.4,16.8,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Alameda,11,1689538,1689538.0,Population,2022,581,193.7,Deaths,2021-2023,100000,11.5,Crude Death Rate,9.3,Age-Adjusted Death Rate,8.6,10.1,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Barbara,12,455127,455127.0,Population,2022,163,54.3,Deaths,2021-2023,100000,11.9,Crude Death Rate,9.4,Age-Adjusted Death Rate,7.9,10.8,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Trinity,13,13156,13156.0,Population,2022,8,2.7,Deaths,2021-2023,100000,20.3,Crude Death Rate,9.6,Age-Adjusted Death Rate,4.2,19.0,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Contra Costa,14,1168294,1168294.0,Population,2022,465,155.0,Deaths,2021-2023,100000,13.3,Crude Death Rate,9.8,Age-Adjusted Death Rate,8.9,10.7,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Yolo,15,228380,228380.0,Population,2022,69,23.0,Deaths,2021-2023,100000,10.1,Crude Death Rate,9.9,Age-Adjusted Death Rate,7.7,12.5,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Orange,16,3218111,3218111.0,Population,2022,1263,421.0,Deaths,2021-2023,100000,13.1,Crude Death Rate,10.1,Age-Adjusted Death Rate,9.5,10.6,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mono,17,13898,13898.0,Population,2022,5,1.7,Deaths,2021-2023,100000,12.0,Crude Death Rate,10.1,Age-Adjusted Death Rate,3.3,23.6,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Cruz,18,276024,276024.0,Population,2022,111,37.0,Deaths,2021-2023,100000,13.4,Crude Death Rate,10.2,Age-Adjusted Death Rate,8.2,12.1,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Alpine,19,1139,1139.0,Population,2022,1,0.3,Deaths,2021-2023,100000,29.3,Crude Death Rate,10.3,Age-Adjusted Death Rate,0.3,57.6,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Luis Obispo,20,279268,279268.0,Population,2022,137,45.7,Deaths,2021-2023,100000,16.4,Crude Death Rate,10.4,Age-Adjusted Death Rate,8.5,12.2,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Madera,21,162722,162722.0,Population,2022,60,20.0,Deaths,2021-2023,100000,12.3,Crude Death Rate,10.6,Age-Adjusted Death Rate,8.1,13.7,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Placer,22,400664,400664.0,Population,2022,200,66.7,Deaths,2021-2023,100000,16.6,Crude Death Rate,10.7,Age-Adjusted Death Rate,9.2,12.3,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sonoma,23,502886,502886.0,Population,2022,258,86.0,Deaths,2021-2023,100000,17.1,Crude Death Rate,11.0,Age-Adjusted Death Rate,9.6,12.4,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Diego,24,3356185,3356185.0,Population,2022,1367,455.7,Deaths,2021-2023,100000,13.6,Crude Death Rate,11.1,Age-Adjusted Death Rate,10.5,11.7,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,CALIFORNIA,,40146003,40146003.0,Population,2022,16821,5607.0,Deaths,2021-2023,100000,14.0,Crude Death Rate,11.2,Age-Adjusted Death Rate,11.0,11.4,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Los Angeles,25,10208717,10208717.0,Population,2022,4321,1440.3,Deaths,2021-2023,100000,14.1,Crude Death Rate,11.3,Age-Adjusted Death Rate,10.9,11.6,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Lassen,26,29842,29842.0,Population,2022,13,4.3,Deaths,2021-2023,100000,14.5,Crude Death Rate,11.3,Age-Adjusted Death Rate,5.8,19.7,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Nevada,27,98157,98157.0,Population,2022,65,21.7,Deaths,2021-2023,100000,22.1,Crude Death Rate,11.7,Age-Adjusted Death Rate,8.8,15.2,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Ventura,28,851620,851620.0,Population,2022,403,134.3,Deaths,2021-2023,100000,15.8,Crude Death Rate,12.0,Age-Adjusted Death Rate,10.8,13.2,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Fresno,29,1029118,1029118.0,Population,2022,386,128.7,Deaths,2021-2023,100000,12.5,Crude Death Rate,12.2,Age-Adjusted Death Rate,11.0,13.4,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,El Dorado,30,190012,190012.0,Population,2022,103,34.3,Deaths,2021-2023,100000,18.1,Crude Death Rate,12.2,Age-Adjusted Death Rate,9.6,14.8,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Humboldt,31,134138,134138.0,Population,2022,69,23.0,Deaths,2021-2023,100000,17.1,Crude Death Rate,12.2,Age-Adjusted Death Rate,9.4,15.5,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sutter,32,99781,99781.0,Population,2022,46,15.3,Deaths,2021-2023,100000,15.4,Crude Death Rate,12.2,Age-Adjusted Death Rate,8.9,16.3,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Solano,33,448896,448896.0,Population,2022,222,74.0,Deaths,2021-2023,100000,16.5,Crude Death Rate,12.5,Age-Adjusted Death Rate,10.8,14.2,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Joaquin,34,783706,783706.0,Population,2022,317,105.7,Deaths,2021-2023,100000,13.5,Crude Death Rate,12.6,Age-Adjusted Death Rate,11.1,14.0,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Amador,35,38161,38161.0,Population,2022,31,10.3,Deaths,2021-2023,100000,27.1,Crude Death Rate,12.6,Age-Adjusted Death Rate,8.4,18.2,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tuolumne,36,51670,51670.0,Population,2022,36,12.0,Deaths,2021-2023,100000,23.2,Crude Death Rate,12.7,Age-Adjusted Death Rate,8.5,18.4,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Riverside,37,2506351,2506351.0,Population,2022,1215,405.0,Deaths,2021-2023,100000,16.2,Crude Death Rate,13.0,Age-Adjusted Death Rate,12.3,13.8,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Napa,38,139518,139518.0,Population,2022,76,25.3,Deaths,2021-2023,100000,18.2,Crude Death Rate,13.0,Age-Adjusted Death Rate,10.1,16.4,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Stanislaus,39,566365,566365.0,Population,2022,239,79.7,Deaths,2021-2023,100000,14.1,Crude Death Rate,13.1,Age-Adjusted Death Rate,11.4,14.8,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Shasta,40,176682,176682.0,Population,2022,106,35.3,Deaths,2021-2023,100000,20.0,Crude Death Rate,13.2,Age-Adjusted Death Rate,10.6,15.9,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Kings,41,156164,156164.0,Population,2022,55,18.3,Deaths,2021-2023,100000,11.7,Crude Death Rate,13.3,Age-Adjusted Death Rate,10.0,17.4,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Merced,42,288601,288601.0,Population,2022,111,37.0,Deaths,2021-2023,100000,12.8,Crude Death Rate,13.4,Age-Adjusted Death Rate,10.9,15.9,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Bernardino,43,2216865,2216865.0,Population,2022,922,307.3,Deaths,2021-2023,100000,13.9,Crude Death Rate,13.5,Age-Adjusted Death Rate,12.6,14.3,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sacramento,44,1571846,1571846.0,Population,2022,748,249.3,Deaths,2021-2023,100000,15.9,Crude Death Rate,13.7,Age-Adjusted Death Rate,12.7,14.7,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Butte,45,227736,227736.0,Population,2022,118,39.3,Deaths,2021-2023,100000,17.3,Crude Death Rate,13.7,Age-Adjusted Death Rate,11.1,16.3,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Benito,46,62124,62124.0,Population,2022,31,10.3,Deaths,2021-2023,100000,16.6,Crude Death Rate,13.9,Age-Adjusted Death Rate,9.3,20.0,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mendocino,47,88353,88353.0,Population,2022,55,18.3,Deaths,2021-2023,100000,20.8,Crude Death Rate,14.3,Age-Adjusted Death Rate,10.6,18.8,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Kern,48,929851,929851.0,Population,2022,392,130.7,Deaths,2021-2023,100000,14.1,Crude Death Rate,14.7,Age-Adjusted Death Rate,13.2,16.2,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Siskiyou,49,43169,43169.0,Population,2022,31,10.3,Deaths,2021-2023,100000,23.9,Crude Death Rate,14.7,Age-Adjusted Death Rate,9.4,21.8,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Modoc,50,9374,9374.0,Population,2022,7,2.3,Deaths,2021-2023,100000,24.9,Crude Death Rate,14.7,Age-Adjusted Death Rate,5.4,32.0,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tulare,51,485121,485121.0,Population,2022,209,69.7,Deaths,2021-2023,100000,14.4,Crude Death Rate,14.9,Age-Adjusted Death Rate,12.8,16.9,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tehama,52,64023,64023.0,Population,2022,37,12.3,Deaths,2021-2023,100000,19.3,Crude Death Rate,15.0,Age-Adjusted Death Rate,10.4,21.1,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Colusa,53,22872,22872.0,Population,2022,13,4.3,Deaths,2021-2023,100000,18.9,Crude Death Rate,15.2,Age-Adjusted Death Rate,8.1,25.9,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Yuba,54,78666,78666.0,Population,2022,36,12.0,Deaths,2021-2023,100000,15.3,Crude Death Rate,15.3,Age-Adjusted Death Rate,10.7,21.3,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Lake,55,64138,64138.0,Population,2022,53,17.7,Deaths,2021-2023,100000,27.5,Crude Death Rate,15.5,Age-Adjusted Death Rate,11.5,20.5,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Del Norte,56,26792,26792.0,Population,2022,19,6.3,Deaths,2021-2023,100000,23.6,Crude Death Rate,16.7,Age-Adjusted Death Rate,9.7,26.7,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Calaveras,57,44150,44150.0,Population,2022,40,13.3,Deaths,2021-2023,100000,30.2,Crude Death Rate,17.1,Age-Adjusted Death Rate,11.3,24.9,2030,C-06,8.9,N,,,,
2025,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sierra,58,3077,3077.0,Population,2022,4,1.3,Deaths,2021-2023,100000,43.3,Crude Death Rate,17.5,Age-Adjusted Death Rate,4.8,44.7,2030,C-06,8.9,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Mono,1,13898,13898.0,Population,2022,4,1.3,Deaths,2021-2023,100000,9.6,Crude Death Rate,5.7,Age-Adjusted Death Rate,1.6,14.6,2030,C-02,25.1,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Santa Clara,2,1987898,1987898.0,Population,2022,1115,371.7,Deaths,2021-2023,100000,18.7,Crude Death Rate,14.4,Age-Adjusted Death Rate,13.5,15.2,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,San Mateo,3,777635,777635.0,Population,2022,534,178.0,Deaths,2021-2023,100000,22.9,Crude Death Rate,15.4,Age-Adjusted Death Rate,14.0,16.7,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Marin,4,257795,257795.0,Population,2022,234,78.0,Deaths,2021-2023,100000,30.3,Crude Death Rate,15.4,Age-Adjusted Death Rate,13.4,17.4,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Inyo,5,18142,18142.0,Population,2022,17,5.7,Deaths,2021-2023,100000,31.2,Crude Death Rate,16.5,Age-Adjusted Death Rate,9.6,26.3,2030,C-02,25.1,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Santa Cruz,6,276024,276024.0,Population,2022,189,63.0,Deaths,2021-2023,100000,22.8,Crude Death Rate,16.7,Age-Adjusted Death Rate,14.3,19.2,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Imperial,7,192960,192960.0,Population,2022,108,36.0,Deaths,2021-2023,100000,18.7,Crude Death Rate,16.7,Age-Adjusted Death Rate,13.5,19.9,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Monterey,8,447300,447300.0,Population,2022,276,92.0,Deaths,2021-2023,100000,20.6,Crude Death Rate,17.2,Age-Adjusted Death Rate,15.1,19.2,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Los Angeles,9,10208717,10208717.0,Population,2022,6764,2254.7,Deaths,2021-2023,100000,22.1,Crude Death Rate,17.4,Age-Adjusted Death Rate,17.0,17.8,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,San Luis Obispo,10,279268,279268.0,Population,2022,252,84.0,Deaths,2021-2023,100000,30.1,Crude Death Rate,17.5,Age-Adjusted Death Rate,15.3,19.8,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,Alameda,11,1689538,1689538.0,Population,2022,1141,380.3,Deaths,2021-2023,100000,22.5,Crude Death Rate,18.0,Age-Adjusted Death Rate,17.0,19.1,2030,C-02,25.1,Y,,,,
2025,4,Deaths Due to Lung Cancer,Total Population,Total Population,El Dorado,12,190012,190012.0,Population,2022,185,61.7,Deaths,2021-2023,100000,32.5,Crude Death Rate,18.1,Age-Adjusted Death Rate,15.5,20.8,2030,C-02,25.1,Y,,,,
